,1,2
0 , 0.0
1 , 6.32455532034
2 , 8.94427191
3 , 10.9544511501
4 , 12.6491106407
5 , 14.1421356237
6 , 15.4919333848
7 , 16.7332005307
8 , 17.88854382
9 , 18.973665961
10 , 20.0
11 , 20.9761769634
12 , 21.9089023002
13 , 22.803508502
14 , 23.6643191324
15 , 24.4948974278
16 , 25.2982212813
17 , 26.0768096208
18 , 26.83281573
19 , 27.5680975042
20 , 28.2842712475
21 , 28.9827534924
22 , 29.6647939484
23 , 30.3315017762
24 , 30.9838667697
25 , 31.6227766017
26 , 32.2490309932
27 , 32.8633534503
28 , 33.4664010614
29 , 34.0587727319
30 , 34.6410161514
31 , 35.2136337233
32 , 35.77708764
33 , 36.3318042492
34 , 36.8781778292
35 , 37.4165738677
36 , 37.947331922
37 , 38.4707681233
38 , 38.9871773792
39 , 39.4968353163
40 , 40.0
41 , 40.4969134626
42 , 40.9878030638
43 , 41.4728827067
44 , 41.9523539268
45 , 42.4264068712
46 , 42.8952211791
47 , 43.3589667774
48 , 43.8178046004
49 , 44.2718872424
50 , 44.72135955
51 , 45.1663591625
52 , 45.607017004
53 , 46.0434577329
54 , 46.4758001545
55 , 46.9041575982
56 , 47.3286382648
57 , 47.7493455453
58 , 48.1663783152
59 , 48.579831206
60 , 48.9897948557
61 , 49.3963561409
62 , 49.799598392
63 , 50.199601592
64 , 50.5964425627
65 , 50.9901951359
66 , 51.3809303147
67 , 51.7687164222
68 , 52.1536192416
69 , 52.5357021463
70 , 52.9150262213
71 , 53.2916503779
72 , 53.66563146
73 , 54.0370243444
74 , 54.4058820349
75 , 54.7722557505
76 , 55.1361950084
77 , 55.497747702
78 , 55.8569601751
79 , 56.2138772902
80 , 56.5685424949
81 , 56.920997883
82 , 57.2712842531
83 , 57.6194411636
84 , 57.9655069848
85 , 58.3095189485
86 , 58.6515131945
87 , 58.991524815
88 , 59.3295878968
89 , 59.6657355607
90 , 60.0
91 , 60.332412516
92 , 60.6630035524
93 , 60.9918027279
94 , 61.318838867
95 , 61.6441400297
96 , 61.9677335393
97 , 62.2896460096
98 , 62.60990337
99 , 62.9285308902
100 , 63.2455532034
101 , 63.5609943283
102 , 63.8748776907
103 , 64.1872261435
104 , 64.4980619864
105 , 64.8074069841
106 , 65.1152823844
107 , 65.4217089352
108 , 65.7267069006
109 , 66.0302960769
110 , 66.3324958071
111 , 66.6333249958
112 , 66.9328021227
113 , 67.2309452559
114 , 67.5277720645
115 , 67.8232998313
116 , 68.1175454637
117 , 68.4105255059
118 , 68.7022561493
119 , 68.9927532426
120 , 69.2820323028
121 , 69.5701085237
122 , 69.8569967863
123 , 70.142711667
124 , 70.4272674466
125 , 70.7106781187
126 , 70.9929573972
127 , 71.2741187248
128 , 71.55417528
129 , 71.8331399843
130 , 72.1110255093
131 , 72.3878442834
132 , 72.6636084983
133 , 72.9383301152
134 , 73.2120208709
135 , 73.4846922835
136 , 73.7563556583
137 , 74.0270220933
138 , 74.296702484
139 , 74.5654075292
140 , 74.8331477355
141 , 75.0999334221
142 , 75.3657747257
143 , 75.6306816048
144 , 75.894663844
145 , 76.1577310586
146 , 76.4198926982
147 , 76.6811580507
148 , 76.9415362467
149 , 77.2010362625
150 , 77.4596669241
151 , 77.7174369109
152 , 77.9743547585
153 , 78.2304288624
154 , 78.4856674814
155 , 78.7400787401
156 , 78.9936706325
157 , 79.2464510246
158 , 79.4984276574
159 , 79.7496081495
160 , 80.0
161 , 80.249610591
162 , 80.49844719
163 , 80.7465169527
164 , 80.9938269253
165 , 81.2403840464
166 , 81.4861951499
167 , 81.7312669668
168 , 81.9756061277
169 , 82.2192191644
170 , 82.4621125124
171 , 82.7042925125
172 , 82.9457654133
173 , 83.1865373723
174 , 83.4266144585
175 , 83.6660026534
176 , 83.9047078536
177 , 84.1427358719
178 , 84.3800924389
179 , 84.6167832052
180 , 84.8528137424
181 , 85.0881895447
182 , 85.3229160308
183 , 85.5569985448
184 , 85.7904423581
185 , 86.0232526704
186 , 86.2554346114
187 , 86.4869932418
188 , 86.7179335547
189 , 86.9482604771
190 , 87.1779788708
191 , 87.4070935336
192 , 87.6356092008
193 , 87.863530546
194 , 88.0908621822
195 , 88.3176086633
196 , 88.5437744847
197 , 88.7693640847
198 , 88.9943818451
199 , 89.2188320928
200 , 89.4427191
201 , 89.6660470858
202 , 89.888820217
203 , 90.1110426086
204 , 90.3327183251
205 , 90.5538513814
206 , 90.7744457433
207 , 90.9945053286
208 , 91.2140340079
209 , 91.4330356053
210 , 91.6515138991
211 , 91.8694726228
212 , 92.0869154658
213 , 92.3038460737
214 , 92.5202680498
215 , 92.736184955
216 , 92.951600309
217 , 93.1665175908
218 , 93.3809402394
219 , 93.5948716544
220 , 93.8083151965
221 , 94.0212741883
222 , 94.2337519151
223 , 94.4457516249
224 , 94.6572765296
225 , 94.8683298051
226 , 95.078914592
227 , 95.2890339966
228 , 95.4986910905
229 , 95.707888912
230 , 95.9166304663
231 , 96.1249187256
232 , 96.3327566303
233 , 96.5401470892
234 , 96.7470929796
235 , 96.9535971483
236 , 97.1596624119
237 , 97.3652915571
238 , 97.5704873412
239 , 97.7752524926
240 , 97.9795897113
241 , 98.1835016691
242 , 98.38699101
243 , 98.5900603509
244 , 98.7927122818
245 , 98.9949493661
246 , 99.1967741411
247 , 99.3981891183
248 , 99.5991967839
249 , 99.799799599
250 , 100.0
251 , 100.199800399
252 , 100.399203184
253 , 100.59821072
254 , 100.796825347
255 , 100.995049384
256 , 101.192885125
257 , 101.390334845
258 , 101.587400794
259 , 101.7840852
260 , 101.980390272
261 , 102.176318196
262 , 102.371871137
263 , 102.56705124
264 , 102.761860629
265 , 102.95630141
266 , 103.150375666
267 , 103.344085462
268 , 103.537432844
269 , 103.730419839
270 , 103.923048454
271 , 104.115320679
272 , 104.307238483
273 , 104.498803821
274 , 104.690018626
275 , 104.880884817
276 , 105.071404293
277 , 105.261578936
278 , 105.451410612
279 , 105.64090117
280 , 105.830052443
281 , 106.018866246
282 , 106.207344379
283 , 106.395488626
284 , 106.583300756
285 , 106.77078252
286 , 106.957935657
287 , 107.144761888
288 , 107.33126292
289 , 107.517440446
290 , 107.703296143
291 , 107.888831674
292 , 108.074048689
293 , 108.258948822
294 , 108.443533694
295 , 108.627804912
296 , 108.81176407
297 , 108.995412748
298 , 109.178752512
299 , 109.361784916
300 , 109.544511501
301 , 109.726933795
302 , 109.909053312
303 , 110.090871556
304 , 110.272390017
305 , 110.453610172
306 , 110.634533488
307 , 110.815161418
308 , 110.995495404
309 , 111.175536877
310 , 111.355287257
311 , 111.534747949
312 , 111.71392035
313 , 111.892805846
314 , 112.071405809
315 , 112.249721603
316 , 112.42775458
317 , 112.605506082
318 , 112.782977439
319 , 112.960169972
320 , 113.13708499
321 , 113.313723794
322 , 113.490087673
323 , 113.666177907
324 , 113.841995766
325 , 114.01754251
326 , 114.192819389
327 , 114.367827644
328 , 114.542568506
329 , 114.717043198
330 , 114.891252931
331 , 115.065198909
332 , 115.238882327
333 , 115.41230437
334 , 115.585466214
335 , 115.758369028
336 , 115.93101397
337 , 116.10340219
338 , 116.27553483
339 , 116.447413024
340 , 116.619037897
341 , 116.790410565
342 , 116.961532138
343 , 117.132403715
344 , 117.303026389
345 , 117.473401245
346 , 117.643529359
347 , 117.8134118
348 , 117.98304963
349 , 118.152443902
350 , 118.321595662
351 , 118.490505949
352 , 118.659175794
353 , 118.82760622
354 , 118.995798245
355 , 119.163752878
356 , 119.331471121
357 , 119.49895397
358 , 119.666202413
359 , 119.833217432
360 , 120.0
361 , 120.166551086
362 , 120.332871652
363 , 120.498962651
364 , 120.664825032
365 , 120.830459736
366 , 120.995867698
367 , 121.161049847
368 , 121.326007105
369 , 121.490740388
370 , 121.655250606
371 , 121.819538663
372 , 121.983605456
373 , 122.147451877
374 , 122.311078811
375 , 122.474487139
376 , 122.637677734
377 , 122.800651464
378 , 122.963409192
379 , 123.125951773
380 , 123.288280059
381 , 123.450394896
382 , 123.612297123
383 , 123.773987574
384 , 123.935467079
385 , 124.09673646
386 , 124.257796536
387 , 124.41864812
388 , 124.579292019
389 , 124.739729036
390 , 124.899959968
391 , 125.059985607
392 , 125.21980674
393 , 125.379424149
394 , 125.538838612
395 , 125.6980509
396 , 125.85706178
397 , 126.015872016
398 , 126.174482365
399 , 126.332893579
400 , 126.491106407
401 , 126.649121592
402 , 126.806939873
403 , 126.964561985
404 , 127.121988657
405 , 127.279220614
406 , 127.436258577
407 , 127.593103262
408 , 127.749755381
409 , 127.906215643
410 , 128.062484749
411 , 128.218563399
412 , 128.374452287
413 , 128.530152104
414 , 128.685663537
415 , 128.840987267
416 , 128.996123973
417 , 129.151074328
418 , 129.305839002
419 , 129.460418661
420 , 129.614813968
421 , 129.76902558
422 , 129.923054151
423 , 130.076900332
424 , 130.230564769
425 , 130.384048104
426 , 130.537350977
427 , 130.690474022
428 , 130.84341787
429 , 130.996183151
430 , 131.148770486
431 , 131.301180497
432 , 131.453413801
433 , 131.605471011
434 , 131.757352736
435 , 131.909059583
436 , 132.060592154
437 , 132.211951048
438 , 132.363136862
439 , 132.514150188
440 , 132.664991614
441 , 132.815661727
442 , 132.966161109
443 , 133.116490338
444 , 133.266649992
445 , 133.416640641
446 , 133.566462857
447 , 133.716117204
448 , 133.865604245
449 , 134.014924542
450 , 134.16407865
451 , 134.313067123
452 , 134.461890512
453 , 134.610549364
454 , 134.759044223
455 , 134.907375632
456 , 135.055544129
457 , 135.203550249
458 , 135.351394526
459 , 135.499077488
460 , 135.646599663
461 , 135.793961574
462 , 135.941163744
463 , 136.08820669
464 , 136.235090927
465 , 136.38181697
466 , 136.528385327
467 , 136.674796506
468 , 136.821051012
469 , 136.967149346
470 , 137.113092008
471 , 137.258879494
472 , 137.404512299
473 , 137.549990912
474 , 137.695315824
475 , 137.840487521
476 , 137.985506485
477 , 138.130373199
478 , 138.27508814
479 , 138.419651784
480 , 138.564064606
481 , 138.708327075
482 , 138.852439662
483 , 138.996402831
484 , 139.140217047
485 , 139.283882772
486 , 139.427400463
487 , 139.570770579
488 , 139.713993573
489 , 139.857069896
490 , 140.0
491 , 140.142784331
492 , 140.285423334
493 , 140.427917452
494 , 140.570267126
495 , 140.712472795
496 , 140.854534893
497 , 140.996453856
498 , 141.138230115
499 , 141.2798641
500 , 141.421356237

Parabolic Curve,1,2
0 , -0.0
1 , -6.32455532034
2 , -8.94427191
3 , -10.9544511501
4 , -12.6491106407
5 , -14.1421356237
6 , -15.4919333848
7 , -16.7332005307
8 , -17.88854382
9 , -18.973665961
10 , -20.0
11 , -20.9761769634
12 , -21.9089023002
13 , -22.803508502
14 , -23.6643191324
15 , -24.4948974278
16 , -25.2982212813
17 , -26.0768096208
18 , -26.83281573
19 , -27.5680975042
20 , -28.2842712475
21 , -28.9827534924
22 , -29.6647939484
23 , -30.3315017762
24 , -30.9838667697
25 , -31.6227766017
26 , -32.2490309932
27 , -32.8633534503
28 , -33.4664010614
29 , -34.0587727319
30 , -34.6410161514
31 , -35.2136337233
32 , -35.77708764
33 , -36.3318042492
34 , -36.8781778292
35 , -37.4165738677
36 , -37.947331922
37 , -38.4707681233
38 , -38.9871773792
39 , -39.4968353163
40 , -40.0
41 , -40.4969134626
42 , -40.9878030638
43 , -41.4728827067
44 , -41.9523539268
45 , -42.4264068712
46 , -42.8952211791
47 , -43.3589667774
48 , -43.8178046004
49 , -44.2718872424
50 , -44.72135955
51 , -45.1663591625
52 , -45.607017004
53 , -46.0434577329
54 , -46.4758001545
55 , -46.9041575982
56 , -47.3286382648
57 , -47.7493455453
58 , -48.1663783152
59 , -48.579831206
60 , -48.9897948557
61 , -49.3963561409
62 , -49.799598392
63 , -50.199601592
64 , -50.5964425627
65 , -50.9901951359
66 , -51.3809303147
67 , -51.7687164222
68 , -52.1536192416
69 , -52.5357021463
70 , -52.9150262213
71 , -53.2916503779
72 , -53.66563146
73 , -54.0370243444
74 , -54.4058820349
75 , -54.7722557505
76 , -55.1361950084
77 , -55.497747702
78 , -55.8569601751
79 , -56.2138772902
80 , -56.5685424949
81 , -56.920997883
82 , -57.2712842531
83 , -57.6194411636
84 , -57.9655069848
85 , -58.3095189485
86 , -58.6515131945
87 , -58.991524815
88 , -59.3295878968
89 , -59.6657355607
90 , -60.0
91 , -60.332412516
92 , -60.6630035524
93 , -60.9918027279
94 , -61.318838867
95 , -61.6441400297
96 , -61.9677335393
97 , -62.2896460096
98 , -62.60990337
99 , -62.9285308902
100 , -63.2455532034
101 , -63.5609943283
102 , -63.8748776907
103 , -64.1872261435
104 , -64.4980619864
105 , -64.8074069841
106 , -65.1152823844
107 , -65.4217089352
108 , -65.7267069006
109 , -66.0302960769
110 , -66.3324958071
111 , -66.6333249958
