L,Sin Curve,1,2
0 , 0.0
1 , 1.74524064373
2 , 3.48994967025
3 , 5.23359562429
4 , 6.97564737441
5 , 8.71557427477
6 , 10.4528463268
7 , 12.1869343405
8 , 13.917310096
9 , 15.643446504
10 , 17.3648177667
11 , 19.0808995377
12 , 20.7911690818
13 , 22.4951054344
14 , 24.19218956
15 , 25.8819045103
16 , 27.5637355817
17 , 29.2371704723
18 , 30.9016994375
19 , 32.5568154457
20 , 34.2020143326
21 , 35.8367949545
22 , 37.4606593416
23 , 39.0731128489
24 , 40.6736643076
25 , 42.2618261741
26 , 43.8371146789
27 , 45.399049974
28 , 46.9471562786
29 , 48.4809620246
30 , 50.0
31 , 51.503807491
32 , 52.9919264233
33 , 54.4639035015
34 , 55.9192903471
35 , 57.3576436351
36 , 58.7785252292
37 , 60.1815023152
38 , 61.5661475326
39 , 62.932039105
40 , 64.2787609687
41 , 65.6059028991
42 , 66.9130606359
43 , 68.1998360062
44 , 69.4658370459
45 , 70.7106781187
46 , 71.9339800339
47 , 73.1353701619
48 , 74.3144825477
49 , 75.4709580223
50 , 76.6044443119
51 , 77.7145961457
52 , 78.8010753607
53 , 79.8635510047
54 , 80.9016994375
55 , 81.9152044289
56 , 82.9037572555
57 , 83.8670567945
58 , 84.8048096156
59 , 85.7167300702
60 , 86.6025403784
61 , 87.4619707139
62 , 88.2947592859
63 , 89.1006524188
64 , 89.8794046299
65 , 90.6307787037
66 , 91.3545457643
67 , 92.0504853452
68 , 92.7183854567
69 , 93.3580426497
70 , 93.9692620786
71 , 94.5518575599
72 , 95.1056516295
73 , 95.6304755963
74 , 96.1261695938
75 , 96.5925826289
76 , 97.0295726276
77 , 97.4370064785
78 , 97.8147600734
79 , 98.1627183448
80 , 98.4807753012
81 , 98.7688340595
82 , 99.0268068742
83 , 99.2546151641
84 , 99.4521895368
85 , 99.6194698092
86 , 99.756405026
87 , 99.8629534755
88 , 99.9390827019
89 , 99.9847695156
90 , 100.0
91 , 99.9847695156
92 , 99.9390827019
93 , 99.8629534755
94 , 99.756405026
95 , 99.6194698092
96 , 99.4521895368
97 , 99.2546151641
98 , 99.0268068742
99 , 98.7688340595
100 , 98.4807753012
101 , 98.1627183448
102 , 97.8147600734
103 , 97.4370064785
104 , 97.0295726276
105 , 96.5925826289
106 , 96.1261695938
107 , 95.6304755963
108 , 95.1056516295
109 , 94.5518575599
110 , 93.9692620786
111 , 93.3580426497
112 , 92.7183854567
113 , 92.0504853452
114 , 91.3545457643
115 , 90.6307787037
116 , 89.8794046299
117 , 89.1006524188
118 , 88.2947592859
119 , 87.4619707139
120 , 86.6025403784
121 , 85.7167300702
122 , 84.8048096156
123 , 83.8670567945
124 , 82.9037572555
125 , 81.9152044289
126 , 80.9016994375
127 , 79.8635510047
128 , 78.8010753607
129 , 77.7145961457
130 , 76.6044443119
131 , 75.4709580223
132 , 74.3144825477
133 , 73.1353701619
134 , 71.9339800339
135 , 70.7106781187
136 , 69.4658370459
137 , 68.1998360062
138 , 66.9130606359
139 , 65.6059028991
140 , 64.2787609687
141 , 62.932039105
142 , 61.5661475326
143 , 60.1815023152
144 , 58.7785252292
145 , 57.3576436351
146 , 55.9192903471
147 , 54.4639035015
148 , 52.9919264233
149 , 51.503807491
150 , 50.0
151 , 48.4809620246
152 , 46.9471562786
153 , 45.399049974
154 , 43.8371146789
155 , 42.2618261741
156 , 40.6736643076
157 , 39.0731128489
158 , 37.4606593416
159 , 35.8367949545
160 , 34.2020143326
161 , 32.5568154457
162 , 30.9016994375
163 , 29.2371704723
164 , 27.5637355817
165 , 25.8819045103
166 , 24.19218956
167 , 22.4951054344
168 , 20.7911690818
169 , 19.0808995377
170 , 17.3648177667
171 , 15.643446504
172 , 13.917310096
173 , 12.1869343405
174 , 10.4528463268
175 , 8.71557427477
176 , 6.97564737441
177 , 5.23359562429
178 , 3.48994967025
179 , 1.74524064373
180 , 1.22460635382e-14
181 , -1.74524064373
182 , -3.48994967025
183 , -5.23359562429
184 , -6.97564737441
185 , -8.71557427477
186 , -10.4528463268
187 , -12.1869343405
188 , -13.917310096
189 , -15.643446504
190 , -17.3648177667
191 , -19.0808995377
192 , -20.7911690818
193 , -22.4951054344
194 , -24.19218956
195 , -25.8819045103
196 , -27.5637355817
197 , -29.2371704723
198 , -30.9016994375
199 , -32.5568154457
200 , -34.2020143326
201 , -35.8367949545
202 , -37.4606593416
203 , -39.0731128489
204 , -40.6736643076
205 , -42.2618261741
206 , -43.8371146789
207 , -45.399049974
208 , -46.9471562786
209 , -48.4809620246
210 , -50.0
211 , -51.503807491
212 , -52.9919264233
213 , -54.4639035015
214 , -55.9192903471
215 , -57.3576436351
216 , -58.7785252292
217 , -60.1815023152
218 , -61.5661475326
219 , -62.932039105
220 , -64.2787609687
221 , -65.6059028991
222 , -66.9130606359
223 , -68.1998360062
224 , -69.4658370459
225 , -70.7106781187
226 , -71.9339800339
227 , -73.1353701619
228 , -74.3144825477
229 , -75.4709580223
230 , -76.6044443119
231 , -77.7145961457
232 , -78.8010753607
233 , -79.8635510047
234 , -80.9016994375
235 , -81.9152044289
236 , -82.9037572555
237 , -83.8670567945
238 , -84.8048096156
239 , -85.7167300702
240 , -86.6025403784
241 , -87.4619707139
242 , -88.2947592859
243 , -89.1006524188
244 , -89.8794046299
245 , -90.6307787037
246 , -91.3545457643
247 , -92.0504853452
248 , -92.7183854567
249 , -93.3580426497
250 , -93.9692620786
251 , -94.5518575599
252 , -95.1056516295
253 , -95.6304755963
254 , -96.1261695938
255 , -96.5925826289
256 , -97.0295726276
257 , -97.4370064785
258 , -97.8147600734
259 , -98.1627183448
260 , -98.4807753012
261 , -98.7688340595
262 , -99.0268068742
263 , -99.2546151641
264 , -99.4521895368
265 , -99.6194698092
266 , -99.756405026
267 , -99.8629534755
268 , -99.9390827019
269 , -99.9847695156
270 , -100.0
271 , -99.9847695156
272 , -99.9390827019
273 , -99.8629534755
274 , -99.756405026
275 , -99.6194698092
276 , -99.4521895368
277 , -99.2546151641
278 , -99.0268068742
279 , -98.7688340595
280 , -98.4807753012
281 , -98.1627183448
282 , -97.8147600734
283 , -97.4370064785
284 , -97.0295726276
285 , -96.5925826289
286 , -96.1261695938
287 , -95.6304755963
288 , -95.1056516295
289 , -94.5518575599
290 , -93.9692620786
291 , -93.3580426497
292 , -92.7183854567
293 , -92.0504853452
294 , -91.3545457643
295 , -90.6307787037
296 , -89.8794046299
297 , -89.1006524188
298 , -88.2947592859
299 , -87.4619707139
300 , -86.6025403784
301 , -85.7167300702
302 , -84.8048096156
303 , -83.8670567945
304 , -82.9037572555
305 , -81.9152044289
306 , -80.9016994375
307 , -79.8635510047
308 , -78.8010753607
309 , -77.7145961457
310 , -76.6044443119
311 , -75.4709580223
312 , -74.3144825477
313 , -73.1353701619
314 , -71.9339800339
315 , -70.7106781187
316 , -69.4658370459
317 , -68.1998360062
318 , -66.9130606359
319 , -65.6059028991
320 , -64.2787609687
321 , -62.932039105
322 , -61.5661475326
323 , -60.1815023152
324 , -58.7785252292
325 , -57.3576436351
326 , -55.9192903471
327 , -54.4639035015
328 , -52.9919264233
329 , -51.503807491
330 , -50.0
331 , -48.4809620246
332 , -46.9471562786
333 , -45.399049974
334 , -43.8371146789
335 , -42.2618261741
336 , -40.6736643076
337 , -39.0731128489
338 , -37.4606593416
339 , -35.8367949545
340 , -34.2020143326
341 , -32.5568154457
342 , -30.9016994375
343 , -29.2371704723
344 , -27.5637355817
